,gt_config,relocation,recency,weighted,augmented,features,features_source,epoch,rs,model,fn,r2,r2_mean_wi,r2_std_wi,rmse,rmse_mean_wi,rmse_std_wi,nrmse,nrmse_mean_wi,nrmse_std_wi,mse,mse_mean_wi,mse_std_wi,country,country_code
136,DHS2019_all_none,none,N-N,no,no,NTLL,NTLL,2,1032447889,CB,DHS2019_all_none/epoch2-rs1032447889/xgb-NTLL/test_pred_xgb.csv,0.4161199953217365,0.6138137389579514,0.21842625168552154,5.852763212645689,8.721458985765032,2.9840674395263447,0.7491596180407096,0.6184725512512032,0.879846684830216,42.484252662011464,76.06384684038161,8.904658483641315,Rwanda,RW
137,DHS2019_all_none,none,N-N,no,no,NTLL,NTLL,3,4057910911,CB,DHS2019_all_none/epoch3-rs4057910911/xgb-NTLL/test_pred_xgb.csv,0.33436621110105086,0.6248303487688315,0.04390207343327024,5.702392300275364,8.342645784325246,3.0621388162254832,0.7913612509710322,0.609587243086442,0.9731352588556222,39.488216406277296,69.59973868271979,9.376694129834805,Rwanda,RW
138,DHS2019_all_none,none,N-N,no,no,OCI,OCI,1,856682482,CB,DHS2019_all_none/epoch1-rs856682482/xgb-OCI/test_pred_xgb.csv,0.2870003333321834,0.5089414845332045,0.06505918213116224,6.415588847803983,9.653861950631578,3.1773157449763882,0.8298593623601433,0.6974107596678196,0.962307965052467,51.646192952563496,93.19705056185212,10.095335343274861,Rwanda,RW
139,DHS2019_all_none,none,N-N,no,no,OCI,OCI,2,1032447889,CB,DHS2019_all_none/epoch2-rs1032447889/xgb-OCI/test_pred_xgb.csv,0.15664424281413325,0.4520119011752657,-0.13872341554699918,6.995485172926455,10.389061004577925,3.6019093412749843,0.8993724507170138,0.7367286912766553,1.0620162101573722,60.453169729802845,107.9325885568417,12.97375090276399,Rwanda,RW
140,DHS2019_all_none,none,N-N,no,no,OCI,OCI,3,4057910911,CB,DHS2019_all_none/epoch3-rs4057910911/xgb-OCI/test_pred_xgb.csv,0.23505260192725097,0.4917888382424034,-0.02168363438790144,6.437631835777656,9.70983956872373,3.1654241028315813,0.8577226879145554,0.7094864730600178,1.0059589027690932,52.15044710057007,94.28098445035302,10.019909750787122,Rwanda,RW
141,DHS2019_all_none,none,N-N,no,no,OSM,OSM,1,856682482,CB,DHS2019_all_none/epoch1-rs856682482/xgb-OSM/test_pred_xgb.csv,0.23108804912576075,0.5644897815104315,-0.10231368325891,6.270737258176542,9.09146006901528,3.450014447337804,0.8508408323066101,0.656781928894973,1.0448997357182472,47.27862293666945,82.65464618649932,11.902599686839574,Rwanda,RW
142,DHS2019_all_none,none,N-N,no,no,OSM,OSM,2,1032447889,CB,DHS2019_all_none/epoch2-rs1032447889/xgb-OSM/test_pred_xgb.csv,0.35456650047417937,0.6227025337145567,0.08643046723380199,5.923363967123695,8.620504393310357,3.226223540937034,0.7812797128361844,0.6113134687561897,0.951245956916179,42.360807165589726,74.31309599508316,10.408518336096293,Rwanda,RW
143,DHS2019_all_none,none,N-N,no,no,OSM,OSM,3,4057910911,CB,DHS2019_all_none/epoch3-rs4057910911/xgb-OSM/test_pred_xgb.csv,0.15695701259274475,0.5177069119073585,-0.20379288672186902,6.447488532593269,9.45900540675596,3.4359716584305784,0.8915480666852116,0.6911583180335729,1.0919378153368502,50.63934226128833,89.47278328503847,11.80590123753818,Rwanda,RW
144,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBM_FBP_NTLL_OSM,1,856682482,CB$_w$,DHS2019_all_none/epoch1-rs856682482/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.48399785117129435,0.7180934620907646,0.24990224025182406,5.0802450761220665,7.3145402640206685,2.8459498882234646,0.6951810584094995,0.5284143390736775,0.8619477777453214,30.800965020129347,53.502499273979545,8.09943076627915,Rwanda,RW
145,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBM_FBP_NTLL_OSM,2,1032447889,CB$_w$,DHS2019_all_none/epoch2-rs1032447889/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.43058422846106886,0.6627553582342486,0.19841309868788914,5.586068696771569,8.150106094994564,3.022031298548575,0.7344979773581838,0.5779556972940479,0.8910402574223196,37.77845126453737,66.42422935966755,9.132673169407186,Rwanda,RW
146,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBM_FBP_NTLL_OSM,3,4057910911,CB$_w$,DHS2019_all_none/epoch3-rs4057910911/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3682336780440693,0.638377080620099,0.09809027546803961,5.5823696719639155,8.190641711003934,2.974097632923897,0.7718183072509659,0.598480485543416,0.9451561289585158,37.96593418410049,67.08661163803745,8.845256730163525,Rwanda,RW
147,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,1,856682482,CB$_w$,DHS2019_all_none/epoch1-rs856682482/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.48277841412298894,0.7083142120329011,0.25724261621307676,5.136159406828177,7.44032824016314,2.8319905734932136,0.6976107064585779,0.5375014679809703,0.8577199449361855,31.689327464861773,55.358484321369126,8.020170608354421,Rwanda,RW
148,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,2,1032447889,CB$_w$,DHS2019_all_none/epoch2-rs1032447889/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4460402547999719,0.6952293761580736,0.19685113344187022,5.386377151834492,7.7477800861412165,3.024974217527767,0.7206665839953545,0.549425196429872,0.891907971560837,34.58928263995706,60.0280962632064,9.150469016707726,Rwanda,RW
149,DHS2019_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,3,4057910911,CB$_w$,DHS2019_all_none/epoch3-rs4057910911/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3329561705052415,0.6216184095965573,0.04429393141392568,5.719896426980367,8.378281612836307,3.061511241124427,0.7925634644479492,0.6121911108543836,0.9729358180415149,39.78422693176109,70.19560278399095,9.372851079531229,Rwanda,RW
150,DHS2019_all_none,none,N-N,yes,no,metadata,all__OCI_FBM_FBP_NTLL_OSM,1,856682482,CB$_w$,DHS2019_all_none/epoch1-rs856682482/__xgb-all__OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4535388535087063,0.6685673776308474,0.23851032938656525,5.399277533169795,7.931075559215793,2.8674795071237975,0.7207111355958009,0.5729538560859262,0.8684684151056755,35.56219912488252,62.9019595259901,8.222438723774935,Rwanda,RW
151,DHS2019_all_none,none,N-N,yes,no,metadata,all__OCI_FBM_FBP_NTLL_OSM,2,1032447889,CB$_w$,DHS2019_all_none/epoch2-rs1032447889/__xgb-all__OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4330395020573908,0.6679288276078656,0.1981501765069159,5.55493920249622,8.087351530783192,3.0225268742092473,0.732345952118018,0.5735055272601335,0.8911863769759026,37.27046174388917,65.40525478246123,9.135668705317123,Rwanda,RW
152,DHS2019_all_none,none,N-N,yes,no,metadata,all__OCI_FBM_FBP_NTLL_OSM,3,4057910911,CB$_w$,DHS2019_all_none/epoch3-rs4057910911/__xgb-all__OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.38708669437451776,0.6361981899445655,0.13797519880447007,5.56143645885848,8.215280236220838,2.907592681496121,0.7621509596648286,0.6002807933892684,0.9240211259403889,37.97246228056525,67.4908293596407,8.454095201489803,Rwanda,RW
153,DHS2019_all_none,none,N-N,no,no,images,GMSA,1,856682482,CNN,DHS2019_all_none/epoch1-rs856682482/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,-0.3421055473240867,0.3691450890620722,-1.0533561837102456,7.825378378826613,10.942062849706344,4.708693907946882,1.1082931205799578,0.7904724972628684,1.426113743897047,70.9502688628299,119.72873940692372,22.17179831873608,Rwanda,RW
154,DHS2019_all_none,none,N-N,no,no,images,GMSA,2,1032447889,CNN,DHS2019_all_none/epoch2-rs1032447889/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.19139475662180805,0.4460638781647819,-0.06327436492116578,6.9629146669598825,10.445291782592287,3.4805375513274783,0.8834730999638643,0.7407162342776766,1.026229965650052,60.60913103484532,109.10412042348996,12.114141646200679,Rwanda,RW
155,DHS2019_all_none,none,N-N,no,no,images,GMSA,3,4057910911,CNN,DHS2019_all_none/epoch3-rs4057910911/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.01612576883699285,0.44426786347835134,-0.41201632580436565,6.9374762235015695,10.153662192655343,3.721290254347797,0.9622634853888158,0.7419160663492581,1.1826109044283735,58.472428539831206,103.09685592255852,13.848001157103889,Rwanda,RW
156,DHS2019_all_none,none,N-N,no,yes,images,GMSA,1,856682482,CNN$_a$,DHS2019_all_none/epoch1-rs856682482/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2693043878048922,0.4911849264576872,0.047423849152097186,6.516997254976744,9.826852677476543,3.2071418324769434,0.8406246157488758,0.7099078924051012,0.9713413390926504,53.42639613922574,96.56703354482791,10.285758733623567,Rwanda,RW
157,DHS2019_all_none,none,N-N,no,yes,images,GMSA,2,1032447889,CNN$_a$,DHS2019_all_none/epoch2-rs1032447889/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2163480830322133,0.4306804930591055,0.002015673005321128,6.980660475885798,10.589336895615636,3.3719840561559598,0.8725771021770643,0.7509310330507061,0.9942231713034224,61.7521661819083,112.1340558888466,11.370276474969998,Rwanda,RW
158,DHS2019_all_none,none,N-N,no,yes,images,GMSA,3,4057910911,CNN$_a$,DHS2019_all_none/epoch3-rs4057910911/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.26331593682020465,0.5297081495190937,-0.00307627587868442,6.238521541344381,9.340576491007635,3.1364665916811267,0.8396305905003383,0.6825048574745283,0.9967563235261483,48.541895932548165,87.24636918436451,9.837422680731823,Rwanda,RW
159,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,856682482,CNN+CB,DHS2019_all_none/epoch1-rs856682482/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.4966385140329824,0.7413456673266332,0.25193136073933164,4.924244222043682,7.006390511050166,2.8420979330371976,0.6834671202006796,0.5061530974680267,0.8607811429333324,28.58351432715406,49.08950799333381,8.07752066097431,Rwanda,RW
160,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1032447889,CNN+CB,DHS2019_all_none/epoch2-rs1032447889/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.3783504702228763,0.6062404167721185,0.15046052367363416,5.9588352735824195,8.806560064031961,3.1111104831328773,0.7709062436397847,0.6245073994429887,0.9173050878365806,43.61725429983096,77.55550016140263,9.679008438259284,Rwanda,RW
161,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,4057910911,CNN+CB,DHS2019_all_none/epoch3-rs4057910911/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.31416591069508815,0.61453756048512,0.01379426090505631,5.783145371508258,8.456311794451072,3.1099789485654448,0.8031156710359235,0.6178926837747453,0.9883386582971019,40.59058911274626,71.50920916497229,9.67196906052023,Rwanda,RW
162,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBP_NTLL_OSM,1,856682482,CNN+CB,DHS2019_all_none/epoch1-rs856682482/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.4898307758761837,0.7072291299992463,0.2724324217531211,5.128518816547791,7.45415454308491,2.802883090010671,0.6937022579546601,0.5385003026932731,0.848904213216047,31.71028678423059,55.56441995219341,7.856153616267767,Rwanda,RW
163,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBP_NTLL_OSM,2,1032447889,CNN+CB,DHS2019_all_none/epoch2-rs1032447889/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.37146376745340776,0.602662567548711,0.14026496735810456,5.988101457148126,8.84647946423916,3.1297234500570914,0.7750656627291856,0.6273382392521147,0.9227930862062567,44.027683892521225,78.26019891120518,9.795168873837262,Rwanda,RW
164,DHS2019_all_none,none,N-N,no,no,images+metadata,OCI_FBP_NTLL_OSM,3,4057910911,CNN+CB,DHS2019_all_none/epoch3-rs4057910911/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.3185845112142273,0.6364241407981072,0.0007448816303474715,5.67160773018913,8.212728657530725,3.1304868028475354,0.7974751617592106,0.6000943525574945,0.9948559709609267,38.62442981251451,67.44891200222644,9.799947622802584,Rwanda,RW
165,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,856682482,CNN+CB$_w$,DHS2019_all_none/epoch1-rs856682482/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4049257719529017,0.6710829587351148,0.13876858517068857,5.475208478870513,7.900919707836875,3.049497249904152,0.7471855765204842,0.570775348114075,0.9235958049268933,35.86198285342906,62.424532229685134,9.299433477172986,Rwanda,RW
166,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1032447889,CNN+CB$_w$,DHS2019_all_none/epoch2-rs1032447889/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.35957245137778965,0.6016254980769052,0.11751940467867406,6.014435361297831,8.858016805580352,3.170853917015311,0.7815383620853495,0.6281563969646706,0.9349203272060286,44.25938814549764,78.46446172794394,10.05431456305134,Rwanda,RW
167,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,4057910911,CNN+CB$_w$,DHS2019_all_none/epoch3-rs4057910911/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.2649197347927239,0.6056019338841898,-0.075762464298742,5.90094208639972,8.553765561913654,3.2481186108857867,0.8286261980615308,0.6250135150999251,1.0322388810231364,41.858589899281306,73.16690528818,10.550274510382613,Rwanda,RW
168,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBP_NTLL_OSM,1,856682482,CNN+CB$_w$,DHS2019_all_none/epoch1-rs856682482/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4821523184119285,0.7112292072867672,0.25307542953708984,5.121490401842131,7.403057002503908,2.8399238011803547,0.6974658001831645,0.5348089328792037,0.8601226674871253,31.435210089416408,54.80525298232214,8.065167196510675,Rwanda,RW
169,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBP_NTLL_OSM,2,1032447889,CNN+CB$_w$,DHS2019_all_none/epoch2-rs1032447889/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3884787889722392,0.6114566332668975,0.16550094467758092,5.9157410203527965,8.748034410351973,3.08344763035362,0.7647529327474203,0.6203571178898466,0.9091487476049941,43.01787766691777,76.52810604470218,9.507649289133354,Rwanda,RW
170,DHS2019_all_none,none,N-N,yes,no,images+metadata,OCI_FBP_NTLL_OSM,3,4057910911,CNN+CB$_w$,DHS2019_all_none/epoch3-rs4057910911/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3234953523998674,0.6207195925542857,0.02627111224544909,5.739235143128258,8.388226699666268,3.090243586590249,0.7974923135559852,0.6129177865661011,0.9820668405458692,39.9559762947281,70.36234716499403,9.549605424462165,Rwanda,RW
171,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,856682482,CNN$_a$+CB,DHS2019_all_none/epoch1-rs856682482/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.4757956574303286,0.7116186488150072,0.23997266604564993,5.131394126476444,7.398063369841769,2.864724883111119,0.7010411558652418,0.5344481846971587,0.867634127033325,31.46899514005528,54.73134162419455,8.206648655916014,Rwanda,RW
172,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1032447889,CNN$_a$+CB,DHS2019_all_none/epoch2-rs1032447889/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.40652602877392285,0.6428890899077916,0.17016296764005412,5.7307727111822775,8.3867228688617,3.0748225535028544,0.7506703860917251,0.5947351123026251,0.9066056598808251,39.89582710730882,70.33712047908782,9.454533735529814,Rwanda,RW
173,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,4057910911,CNN$_a$+CB,DHS2019_all_none/epoch3-rs4057910911/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.38010260338510077,0.6408218690667212,0.11938333770348031,5.5508441663256765,8.16290792497475,2.9387804076766026,0.7651932345522615,0.5964540106572781,0.9339324584472449,37.634748038079714,66.63306579161556,8.636430284543858,Rwanda,RW
174,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBP_NTLL_OSM,1,856682482,CNN$_a$+CB,DHS2019_all_none/epoch1-rs856682482/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.4482344743739653,0.6824060192677279,0.21406292948020267,5.338439342297097,7.763733017273469,2.913145667320725,0.7215820006134877,0.5608647574539424,0.8822992437730328,34.38098402126586,60.275550363502205,8.486417679029513,Rwanda,RW
175,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBP_NTLL_OSM,2,1032447889,CNN$_a$+CB,DHS2019_all_none/epoch2-rs1032447889/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.40525664994465316,0.6352228563057338,0.17529044358357249,5.7707868255312595,8.476265320128256,3.0653083309342626,0.752442662362389,0.6010849155145078,0.9038004092102702,40.62159447045198,71.84707377720896,9.396115163694995,Rwanda,RW
176,DHS2019_all_none,none,N-N,no,yes,images+metadata,OCI_FBP_NTLL_OSM,3,4057910911,CNN$_a$+CB,DHS2019_all_none/epoch3-rs4057910911/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.30994597914742344,0.6038291259044319,0.01606283239041495,5.839684207656687,8.572968472240959,3.1063999430724136,0.8068089569584571,0.626416649005916,0.9872012649109981,41.572754516178875,73.49578842603746,9.649720606320294,Rwanda,RW
177,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,856682482,CNN$_a$+CB$_w$,DHS2019_all_none/epoch1-rs856682482/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4638866900761943,0.6892188527059594,0.23855452744642924,5.273703216872605,7.6800101443424555,2.8673962894027545,0.7116298457153345,0.5548164803280643,0.8684432111026047,33.602258648841854,58.98255581720303,8.221961480480685,Rwanda,RW
178,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1032447889,CNN$_a$+CB$_w$,DHS2019_all_none/epoch2-rs1032447889/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4227317354624631,0.654402742846198,0.1910607280787282,5.643137834429348,8.250416564167914,3.0358591046907817,0.7400932313094266,0.5850691025038993,0.895117360114954,38.642906992915094,68.06937348229627,9.216440503533915,Rwanda,RW
179,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,4057910911,CNN$_a$+CB$_w$,DHS2019_all_none/epoch3-rs4057910911/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3533546668712195,0.6226276672884683,0.08408166645397075,5.682103086067994,8.367100451435482,2.997105720700507,0.7819210611470468,0.6113741166382753,0.9524680056558184,39.495506332733775,70.00836996441184,8.982642701055706,Rwanda,RW
180,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,1,856682482,CNN$_a$+CB$_w$,DHS2019_all_none/epoch1-rs856682482/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.47795538616907757,0.7065312993726474,0.24937947296550778,5.154987160159795,7.463032887759138,2.8469414325604507,0.7006948869159444,0.5391416888178634,0.8622480850140254,31.90096770210193,55.69685988377451,8.10507552042935,Rwanda,RW
181,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,2,1032447889,CNN$_a$+CB$_w$,DHS2019_all_none/epoch2-rs1032447889/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.4343924028814612,0.6555647664262748,0.21322003933664757,5.615262050688374,8.236534435669949,2.993989665706799,0.7334284507107536,0.5840846668214125,0.8827722346000946,38.40223681416799,67.84049950997688,8.96397411835911,Rwanda,RW
182,DHS2019_all_none,none,N-N,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,3,4057910911,CNN$_a$+CB$_w$,DHS2019_all_none/epoch3-rs4057910911/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3538708940147895,0.6402684714789331,0.06747331655064592,5.596675420339235,8.169193935319045,3.024156905359425,0.7789890420401268,0.596913321985465,0.9610647620947885,37.940627270543274,66.73572955285346,9.145524988233094,Rwanda,RW
183,MIS2016_all_none,none,O-O,no,no,metadata,all,1,948692398,CB,MIS2016_all_none/epoch1-rs948692398/xgb-all/test_pred_xgb.csv,0.4134893676725033,0.7849733563038386,0.04200537904116808,5.162925331255654,7.18041051418521,3.145440148326097,0.7162146957622837,0.4604781889880505,0.9719512025365169,30.72604443946161,51.55829515222152,9.893793726701698,Sierra Leone,SL
184,MIS2016_all_none,none,O-O,no,no,metadata,all,2,115620402,CB,MIS2016_all_none/epoch2-rs115620402/xgb-all/test_pred_xgb.csv,0.5799200675919028,0.7683584545839547,0.391481680599851,4.997985786590476,7.477829058002523,2.518142515178429,0.6262886286491833,0.47793755003108035,0.7746397072672863,31.12948457372802,55.917927420706896,6.341041726749144,Sierra Leone,SL
185,MIS2016_all_none,none,O-O,no,no,metadata,all,3,3150836763,CB,MIS2016_all_none/epoch3-rs3150836763/xgb-all/test_pred_xgb.csv,0.5253753129660614,0.7894538069547389,0.2612968189773839,5.149633949816507,7.158462691393772,3.1408052082392417,0.6545722359825106,0.45565550623697837,0.8534889657280428,30.554122730089652,51.24358810407656,9.864657356102747,Sierra Leone,SL
186,MIS2016_all300_none,none,O300,no,no,metadata,all,1,618071224,CB,MIS2016_all300_none/epoch1-rs618071224/xgb-all/test_pred_xgb.csv,0.6228309184837162,0.803404111324939,0.44225772564249344,4.618039386447516,6.7739829097903455,2.4620958631046865,0.5905109134166082,0.4399674266824745,0.7410544001507419,25.974380250624442,45.88684446213167,6.061916039117211,Sierra Leone,SL
187,MIS2016_all300_none,none,O300,no,no,metadata,all,2,140365024,CB,MIS2016_all300_none/epoch2-rs140365024/xgb-all/test_pred_xgb.csv,0.5852481048025995,0.7717994928930858,0.39869671671211326,5.110567846659819,7.554370129316587,2.6667655640030503,0.6217319689070567,0.47401448297968707,0.7694494548344264,32.090073312031606,57.06850805071071,7.111638573352508,Sierra Leone,SL
188,MIS2016_all300_none,none,O300,no,no,metadata,all,3,1635409439,CB,MIS2016_all300_none/epoch3-rs1635409439/xgb-all/test_pred_xgb.csv,0.653238006808031,0.7970585856144967,0.5094174280015653,4.8589914086476,7.060991236192265,2.6569915811029343,0.5707934804132085,0.4468424395314105,0.6947445212950065,28.458600749817926,49.85759723758398,7.059604262051871,Sierra Leone,SL
189,DHS2019_all_none,none,N-N,no,no,metadata,all,1,1248639155,CB,DHS2019_all_none/epoch1-rs1248639155/xgb-all/test_pred_xgb.csv,0.6585238557319109,0.8288238912562969,0.48822382020752475,4.500820066692265,6.5208727671429445,2.4807673662415866,0.562078247365924,0.411915724305545,0.7122407704263031,24.33799418533785,42.52178164526648,6.154206725409217,Sierra Leone,SL
190,DHS2019_all_none,none,N-N,no,no,metadata,all,2,1385043576,CB,DHS2019_all_none/epoch2-rs1385043576/xgb-all/test_pred_xgb.csv,0.6615564018030424,0.8277716842849938,0.49534111932109093,4.605912037108038,6.525103954167289,2.686720120048788,0.5602253188742236,0.4131797926033554,0.7072708451450916,24.89772330808228,42.576981612689586,7.218465003474974,Sierra Leone,SL
191,DHS2019_all_none,none,N-N,no,no,metadata,all,3,879049882,CB,DHS2019_all_none/epoch3-rs879049882/xgb-all/test_pred_xgb.csv,0.6769267760233162,0.7868147657659963,0.5670387862806361,4.9887749985820875,7.349084754019131,2.628465243145045,0.5573979441093947,0.4596903178441659,0.6551055703746235,30.458938128088985,54.00904672175643,6.90882953442154,Sierra Leone,SL
192,DHS2019_all300_none,none,N300,no,no,metadata,all,1,4227660110,CB,DHS2019_all300_none/epoch1-rs4227660110/xgb-all/test_pred_xgb.csv,0.5108973348256408,0.7947998785436838,0.2269947911075978,5.445724170073473,7.384119049165485,3.507329290981461,0.6608742900435106,0.44943728100655067,0.8723112990804706,33.41328644381255,54.52521413224859,12.30135875537652,Sierra Leone,SL
193,DHS2019_all300_none,none,N300,no,no,metadata,all,2,224841424,CB,DHS2019_all300_none/epoch2-rs224841424/xgb-all/test_pred_xgb.csv,0.6703982290352294,0.8565160390518431,0.4842804190186156,4.237263279062935,6.224030665685286,2.2504958924405845,0.5440941721554634,0.37577445064626686,0.71241389366466,21.901644744641384,38.73855772739083,5.064731761891943,Sierra Leone,SL
194,DHS2019_all300_none,none,N300,no,no,metadata,all,3,943592249,CB,DHS2019_all300_none/epoch3-rs943592249/xgb-all/test_pred_xgb.csv,0.6213664910654892,0.8120083859328362,0.4307245961981422,4.832122280042298,7.017315566534853,2.6469289935497433,0.5893824837649062,0.4301793173751666,0.7485856501546457,28.12447542861331,49.24271776033236,7.006233096894257,Sierra Leone,SL
